#List of Sessions
#Cell Manager: usoktul-ap20.delphidrive.com
#Creation Date: 8/24/2022 5:21:52 AM
# Headers
# Session Type	Specification	Status	Mode	Start Time	Start Time_t	End Time	End Time_t	Queuing	Duration	GB Written	# Media	# Errors	# Warnings	# Pending DA	# Running DA	# Failed DA	# Completed DA	# Objects	# Files	Success	Session Owner	Session ID
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/24/2022 3:00:01 AM	1661328001	8/24/2022 3:01:53 AM	1661328113	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/24-55
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/24/2022 3:00:01 AM	1661328001	8/24/2022 3:03:10 AM	1661328190	0:00	0:03	1.49	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/24-56
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/24/2022 3:15:01 AM	1661328901	8/24/2022 3:15:43 AM	1661328943	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-57
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/24/2022 3:15:01 AM	1661328901	8/24/2022 3:19:51 AM	1661329191	0:00	0:04	3.32	2	0	2	0	0	0	6	6	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/24-58
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/24/2022 3:15:01 AM	1661328901	8/24/2022 3:15:52 AM	1661328952	0:00	0:00	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/24-59
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/24/2022 3:15:01 AM	1661328901	8/24/2022 3:16:51 AM	1661329011	0:00	0:01	0.13	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/24-60
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/24/2022 3:30:01 AM	1661329801	8/24/2022 3:31:12 AM	1661329872	0:00	0:01	0.14	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/24-61
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/24/2022 3:30:01 AM	1661329801	8/24/2022 3:31:05 AM	1661329865	0:00	0:01	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/24-62
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/24/2022 3:30:01 AM	1661329801	8/24/2022 3:32:38 AM	1661329958	0:00	0:02	0.84	1	0	1	0	0	0	5	5	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-63
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/24/2022 3:30:01 AM	1661329801	8/24/2022 3:31:19 AM	1661329879	0:00	0:01	0.38	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-64
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/24/2022 3:30:01 AM	1661329801	8/24/2022 3:31:06 AM	1661329866	0:00	0:01	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/24-65
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/24/2022 3:45:02 AM	1661330702	8/24/2022 3:46:55 AM	1661330815	0:00	0:01	0.49	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/24-66
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/24/2022 3:45:02 AM	1661330702	8/24/2022 3:46:12 AM	1661330772	0:00	0:01	0.21	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/24-67
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/24/2022 3:45:02 AM	1661330702	8/24/2022 3:45:59 AM	1661330759	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/24-68
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/24/2022 4:00:01 AM	1661331601	8/24/2022 4:00:53 AM	1661331653	0:00	0:00	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-69
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/24/2022 4:00:01 AM	1661331601	8/24/2022 4:00:52 AM	1661331652	0:00	0:00	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/24-70
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/24/2022 4:00:01 AM	1661331601	8/24/2022 4:01:54 AM	1661331714	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/24-71
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/24/2022 4:00:01 AM	1661331601	8/24/2022 4:00:45 AM	1661331645	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/24-72
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/24/2022 4:00:01 AM	1661331601	8/24/2022 4:03:50 AM	1661331830	0:00	0:03	2.46	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/24-73
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/24/2022 4:15:01 AM	1661332501	8/24/2022 4:15:44 AM	1661332544	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-74
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/24/2022 4:15:01 AM	1661332501	8/24/2022 4:15:51 AM	1661332551	0:00	0:00	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/24-75
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/24/2022 4:15:01 AM	1661332501	8/24/2022 4:16:50 AM	1661332610	0:00	0:01	0.13	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/24-76
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/24/2022 4:15:01 AM	1661332501	8/24/2022 4:15:47 AM	1661332547	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/24-77
Backup	Oracle8 CDC_BKP_CAT_DE1_ARC_ST_FULL	Completed	full	8/24/2022 4:30:01 AM	1661333401	8/24/2022 4:31:18 AM	1661333478	0:00	0:01	0.16	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvecdbc.delphidrive.com	2022/08/24-78
Backup	Oracle8 CDC_BKP_CAT_RE1_ARC_ST_FULL	Completed	full	8/24/2022 4:30:02 AM	1661333402	8/24/2022 4:31:09 AM	1661333469	0:00	0:01	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@dtre1dbc.delphidrive.com	2022/08/24-79
Backup	Oracle8 CDC_BKP_CAT_SFGST1_ARC_ST_FULL	Completed	full	8/24/2022 4:30:02 AM	1661333402	8/24/2022 4:32:39 AM	1661333559	0:00	0:02	0.84	1	0	1	0	0	0	5	5	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-80
Backup	Oracle8 CDC_BKP_CAT_SE1_ARC_ST_FULL	Completed	full	8/24/2022 4:30:02 AM	1661333402	8/24/2022 4:31:12 AM	1661333472	0:00	0:01	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclsbecdb.delphidrive.com	2022/08/24-81
Backup	Oracle8 CDC_BKP_CAT_SCCST1_ARC_ST_FULL	Completed	full	8/24/2022 4:30:02 AM	1661333402	8/24/2022 4:30:45 AM	1661333445	0:00	0:00	0.02	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclqasfdbc.delphidrive.com	2022/08/24-82
Backup	Oracle8 CDC_BKP_CAT_DG1_ARC_ST_FULL	Completed	full	8/24/2022 4:45:01 AM	1661334301	8/24/2022 4:46:52 AM	1661334412	0:00	0:01	0.49	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvgrdbc.delphidrive.com	2022/08/24-83
Backup	Oracle8 CDC_BKP_CAT_STRLGDV_RAC_ARC_ST_FULL	Completed	full	8/24/2022 4:45:01 AM	1661334301	8/24/2022 4:46:10 AM	1661334370	0:00	0:01	0.38	2	0	2	0	0	0	4	4	1	100%	oracle.dba@tcldvracn1a.delphidrive.com	2022/08/24-84
Backup	Oracle8 CDC_BKP_CAT_SG1_ARC_ST_FULL	Completed	full	8/24/2022 4:45:01 AM	1661334301	8/24/2022 4:45:57 AM	1661334357	0:00	0:00	0.08	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tclsbgrdbc.delphidrive.com	2022/08/24-85
Backup	Oracle8 CDC_BKP_CAT_B2BDEV_ARC_ST_FULL	Completed	full	8/24/2022 5:00:04 AM	1661335204	8/24/2022 5:01:10 AM	1661335270	0:00	0:01	0.09	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-86
Backup	Oracle8 SCC_BKP_CAT_PR1_ARC_FULL_DAILY	Completed	full	8/24/2022 5:00:04 AM	1661335204	8/24/2022 5:03:44 AM	1661335424	0:00	0:03	2.15	1	0	0	0	0	0	3	3	0	100%	orapr1.dba@tsuprr3db1.delphidrive.com	2022/08/24-87
Backup	Oracle8 CDC_BKP_CAT_DV1_ARC_ST_FULL	Completed	full	8/24/2022 5:00:04 AM	1661335204	8/24/2022 5:01:59 AM	1661335319	0:00	0:01	0.15	1	0	1	0	0	0	2	2	0	100%	oracle.dba@tcudvr3dbc.delphidrive.com	2022/08/24-88
Backup	Oracle8 CDC_BKP_CAT_IIBST1_ARC_ST_FULL	Completed	full	8/24/2022 5:00:04 AM	1661335204	8/24/2022 5:01:09 AM	1661335269	0:00	0:01	0.06	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaibdbc.delphidrive.com	2022/08/24-89
Backup	Oracle8 CDC_BKP_CAT_DP1_ARC_ST_FULL	Completed	full	8/24/2022 5:00:04 AM	1661335204	8/24/2022 5:01:06 AM	1661335266	0:00	0:01	0.08	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tcldvepdbc.delphidrive.com	2022/08/24-90
Backup	Oracle8 CDC_BKP_CAT_CCDEV_ARC_ST_FULL	Completed	full	8/24/2022 5:15:01 AM	1661336101	8/24/2022 5:15:48 AM	1661336148	0:00	0:00	0.01	1	0	1	0	0	0	1	1	1	100%	oracle.dba@tcldvibdbc.delphidrive.com	2022/08/24-91
Backup	Oracle8 CDC_BKP_CAT_QP1_ARC_ST_FULL	Completed	full	8/24/2022 5:15:01 AM	1661336101	8/24/2022 5:15:52 AM	1661336152	0:00	0:00	0.10	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqaepdbc.delphidrive.com	2022/08/24-92
Backup	Oracle8 CDC_BKP_CAT_QG1_ARC_ST_FULL	Completed	full	8/24/2022 5:15:01 AM	1661336101	8/24/2022 5:17:11 AM	1661336231	0:00	0:02	0.60	1	0	1	0	0	0	3	3	1	100%	oracle.dba@tclqagrdbc.delphidrive.com	2022/08/24-93
Backup	Oracle8 CDC_BKP_CAT_QA1_ARC_ST_FULL	Completed	full	8/24/2022 5:15:01 AM	1661336101	8/24/2022 5:16:44 AM	1661336204	0:00	0:01	0.05	2	0	2	0	0	0	6	6	0	100%	oracle.dba@dtqa1dbc.delphidrive.com	2022/08/24-94
